Name,Base Score,Base Severity,CVSS Vector,Exploitability Score,Impact Score,Source,Vendor,Link
CVE-2020-0878,5.1,MEDIUM,AV:N/AC:H/Au:N/C:P/I:P/A:P,4.9,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0878
CVE-2020-0796,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0796
CVE-2020-0787,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0787
CVE-2020-0688,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0688
CVE-2020-0683,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0683
CVE-2020-0674,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0674
CVE-2020-0646,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0646
CVE-2020-0638,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0638
CVE-2020-0601,5.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:N,8.6,4.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2020-0601
CVE-2020-0069,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2020-0069
CVE-2020-0041,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2020-0041
CVE-2019-1003030,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2019-1003030
CVE-2019-1003029,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2019-1003029
CVE-2019-20500,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2019-20500
CVE-2019-20085,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,TVT,https://www.cvedetails.com/cve/CVE-2019-20085
CVE-2019-19781,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2019-19781
CVE-2019-19356,8.5,HIGH,AV:N/AC:M/Au:S/C:C/I:C/A:C,6.8,10.0,nvd@nist.gov,None,https://www.cvedetails.com/cve/CVE-2019-19356
CVE-2019-18988,4.4,MEDIUM,AV:L/AC:M/Au:N/C:P/I:P/A:P,3.4,6.4,nvd@nist.gov,Teamviewer,https://www.cvedetails.com/cve/CVE-2019-18988
CVE-2019-18935,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Telerik,https://www.cvedetails.com/cve/CVE-2019-18935
CVE-2019-18426,5.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:N,8.6,4.9,nvd@nist.gov,Whatsapp,https://www.cvedetails.com/cve/CVE-2019-18426
CVE-2019-18187,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Trendmicro,https://www.cvedetails.com/cve/CVE-2019-18187
CVE-2019-17621,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2019-17621
CVE-2019-17558,4.6,MEDIUM,AV:N/AC:H/Au:S/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2019-17558
CVE-2019-17026,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Mozilla,https://www.cvedetails.com/cve/CVE-2019-17026
CVE-2019-16928,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2019-16928
CVE-2019-16920,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2019-16920
CVE-2019-16759,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Vbulletin,https://www.cvedetails.com/cve/CVE-2019-16759
CVE-2019-16256,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Samsung,https://www.cvedetails.com/cve/CVE-2019-16256
CVE-2019-16057,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Dlink,https://www.cvedetails.com/cve/CVE-2019-16057
CVE-2019-15949,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Nagios,https://www.cvedetails.com/cve/CVE-2019-15949
CVE-2019-15752,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Docker,https://www.cvedetails.com/cve/CVE-2019-15752
CVE-2019-15271,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2019-15271
CVE-2019-15107,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Webmin,https://www.cvedetails.com/cve/CVE-2019-15107
CVE-2019-13720,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2019-13720
CVE-2019-13608,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2019-13608
CVE-2019-13272,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2019-13272
CVE-2019-12991,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2019-12991
CVE-2019-12989,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2019-12989
CVE-2019-11708,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Mozilla,https://www.cvedetails.com/cve/CVE-2019-11708
CVE-2019-11707,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Mozilla,https://www.cvedetails.com/cve/CVE-2019-11707
CVE-2019-11634,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Citrix,https://www.cvedetails.com/cve/CVE-2019-11634
CVE-2019-11581,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Atlassian,https://www.cvedetails.com/cve/CVE-2019-11581
CVE-2019-11580,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Atlassian,https://www.cvedetails.com/cve/CVE-2019-11580
CVE-2019-11539,6.5,MEDIUM,AV:N/AC:L/Au:S/C:P/I:P/A:P,8.0,6.4,nvd@nist.gov,Pulsesecure,https://www.cvedetails.com/cve/CVE-2019-11539
CVE-2019-11510,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Pulsesecure,https://www.cvedetails.com/cve/CVE-2019-11510
CVE-2019-11043,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2019-11043
CVE-2019-10758,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,None,https://www.cvedetails.com/cve/CVE-2019-10758
CVE-2019-10149,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2019-10149
CVE-2019-10068,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Kentico,https://www.cvedetails.com/cve/CVE-2019-10068
CVE-2019-9978,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Warfareplugins,https://www.cvedetails.com/cve/CVE-2019-9978
CVE-2019-9670,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Synacor,https://www.cvedetails.com/cve/CVE-2019-9670
CVE-2019-9082,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Thinkphp,https://www.cvedetails.com/cve/CVE-2019-9082
CVE-2019-8720,8.8,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,2.8,5.9,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2019-8720
CVE-2019-8605,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2019-8605
CVE-2019-8526,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2019-8526
CVE-2019-8506,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2019-8506
CVE-2019-8394,4.0,MEDIUM,AV:N/AC:L/Au:S/C:N/I:P/A:N,8.0,2.9,nvd@nist.gov,Zohocorp,https://www.cvedetails.com/cve/CVE-2019-8394
CVE-2019-7609,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2019-7609
CVE-2019-7483,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2019-7483
CVE-2019-7481,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Sonicwall,https://www.cvedetails.com/cve/CVE-2019-7481
CVE-2019-7287,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2019-7287
CVE-2019-7286,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2019-7286
CVE-2019-7238,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Sonatype,https://www.cvedetails.com/cve/CVE-2019-7238
CVE-2019-7195,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2019-7195
CVE-2019-7194,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2019-7194
CVE-2019-7193,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2019-7193
CVE-2019-7192,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2019-7192
CVE-2019-6340,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Drupal,https://www.cvedetails.com/cve/CVE-2019-6340
CVE-2019-6223,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Apple,https://www.cvedetails.com/cve/CVE-2019-6223
CVE-2019-5825,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2019-5825
CVE-2019-5786,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2019-5786
CVE-2019-5591,3.3,LOW,AV:A/AC:L/Au:N/C:P/I:N/A:N,6.5,2.9,nvd@nist.gov,Fortinet,https://www.cvedetails.com/cve/CVE-2019-5591
CVE-2019-5544,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2019-5544
CVE-2019-4716,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,IBM,https://www.cvedetails.com/cve/CVE-2019-4716
CVE-2019-3929,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Sharp,https://www.cvedetails.com/cve/CVE-2019-3929
CVE-2019-3568,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Whatsapp,https://www.cvedetails.com/cve/CVE-2019-3568
CVE-2019-3398,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Atlassian,https://www.cvedetails.com/cve/CVE-2019-3398
CVE-2019-3396,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Atlassian,https://www.cvedetails.com/cve/CVE-2019-3396
CVE-2019-3010,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2019-3010
CVE-2019-2725,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2019-2725
CVE-2019-2616,6.4,MEDIUM,AV:N/AC:L/Au:N/C:P/I:P/A:N,10.0,4.9,nvd@nist.gov,Oracle,https://www.cvedetails.com/cve/CVE-2019-2616
CVE-2019-2215,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Google,https://www.cvedetails.com/cve/CVE-2019-2215
CVE-2019-1653,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2019-1653
CVE-2019-1652,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Cisco,https://www.cvedetails.com/cve/CVE-2019-1652
CVE-2019-1579,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Paloaltonetworks,https://www.cvedetails.com/cve/CVE-2019-1579
CVE-2019-1458,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1458
CVE-2019-1429,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1429
CVE-2019-1405,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1405
CVE-2019-1388,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1388
CVE-2019-1385,6.1,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:C,3.9,8.5,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1385
CVE-2019-1367,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1367
CVE-2019-1322,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1322
CVE-2019-1315,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1315
CVE-2019-1297,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1297
CVE-2019-1253,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1253
CVE-2019-1215,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1215
CVE-2019-1214,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1214
CVE-2019-1132,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1132
CVE-2019-1130,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1130
CVE-2019-1129,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1129
CVE-2019-1069,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1069
CVE-2019-1064,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-1064
CVE-2019-0903,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0903
CVE-2019-0880,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0880
CVE-2019-0863,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0863
CVE-2019-0859,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0859
CVE-2019-0841,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0841
CVE-2019-0808,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0808
CVE-2019-0803,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0803
CVE-2019-0797,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0797
CVE-2019-0752,7.6,HIGH,AV:N/AC:H/Au:N/C:C/I:C/A:C,4.9,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0752
CVE-2019-0708,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0708
CVE-2019-0703,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0703
CVE-2019-0676,4.3,MEDIUM,AV:N/AC:M/Au:N/C:P/I:N/A:N,8.6,2.9,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0676
CVE-2019-0604,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0604
CVE-2019-0543,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0543
CVE-2019-0541,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Microsoft,https://www.cvedetails.com/cve/CVE-2019-0541
CVE-2019-0211,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2019-0211
CVE-2019-0193,9.0,HIGH,AV:N/AC:L/Au:S/C:C/I:C/A:C,8.0,10.0,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2019-0193
CVE-2018-1000861,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2018-1000861
CVE-2018-20753,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Kaseya,https://www.cvedetails.com/cve/CVE-2018-20753
CVE-2018-20250,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Rarlab,https://www.cvedetails.com/cve/CVE-2018-20250
CVE-2018-20062,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,5none,https://www.cvedetails.com/cve/CVE-2018-20062
CVE-2018-19953,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:P/A:N,8.6,2.9,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2018-19953
CVE-2018-19949,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2018-19949
CVE-2018-19943,3.5,LOW,AV:N/AC:M/Au:S/C:N/I:P/A:N,6.8,2.9,nvd@nist.gov,Qnap,https://www.cvedetails.com/cve/CVE-2018-19943
CVE-2018-19323,9.0,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:C,10.0,8.5,nvd@nist.gov,Gigabyte,https://www.cvedetails.com/cve/CVE-2018-19323
CVE-2018-19322,4.6,MEDIUM,AV:L/AC:L/Au:N/C:P/I:P/A:P,3.9,6.4,nvd@nist.gov,Gigabyte,https://www.cvedetails.com/cve/CVE-2018-19322
CVE-2018-19321,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Gigabyte,https://www.cvedetails.com/cve/CVE-2018-19321
CVE-2018-19320,7.2,HIGH,AV:L/AC:L/Au:N/C:C/I:C/A:C,3.9,10.0,nvd@nist.gov,Gigabyte,https://www.cvedetails.com/cve/CVE-2018-19320
CVE-2018-18809,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Tibco,https://www.cvedetails.com/cve/CVE-2018-18809
CVE-2018-18325,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Dnnsoftware,https://www.cvedetails.com/cve/CVE-2018-18325
CVE-2018-17480,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2018-17480
CVE-2018-17463,6.8,MEDIUM,AV:N/AC:M/Au:N/C:P/I:P/A:P,8.6,6.4,nvd@nist.gov,Debian,https://www.cvedetails.com/cve/CVE-2018-17463
CVE-2018-15982,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2018-15982
CVE-2018-15961,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Adobe,https://www.cvedetails.com/cve/CVE-2018-15961
CVE-2018-15811,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Dnnsoftware,https://www.cvedetails.com/cve/CVE-2018-15811
CVE-2018-14847,6.4,MEDIUM,AV:N/AC:L/Au:N/C:P/I:P/A:N,10.0,4.9,nvd@nist.gov,Mikrotik,https://www.cvedetails.com/cve/CVE-2018-14847
CVE-2018-14839,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,LG,https://www.cvedetails.com/cve/CVE-2018-14839
CVE-2018-14667,7.5,HIGH,AV:N/AC:L/Au:N/C:P/I:P/A:P,10.0,6.4,nvd@nist.gov,Redhat,https://www.cvedetails.com/cve/CVE-2018-14667
CVE-2018-14558,10.0,HIGH,AV:N/AC:L/Au:N/C:C/I:C/A:C,10.0,10.0,nvd@nist.gov,Tenda,https://www.cvedetails.com/cve/CVE-2018-14558
CVE-2018-13383,4.3,MEDIUM,AV:N/AC:M/Au:N/C:N/I:N/A:P,8.6,2.9,nvd@nist.gov,Fortinet,https://www.cvedetails.com/cve/CVE-2018-13383
CVE-2018-13382,5.0,MEDIUM,AV:N/AC:L/Au:N/C:N/I:P/A:N,10.0,2.9,nvd@nist.gov,Fortinet,https://www.cvedetails.com/cve/CVE-2018-13382
CVE-2018-13379,5.0,MEDIUM,AV:N/AC:L/Au:N/C:P/I:N/A:N,10.0,2.9,nvd@nist.gov,Fortinet,https://www.cvedetails.com/cve/CVE-2018-13379
CVE-2018-13374,4.0,MEDIUM,AV:N/AC:L/Au:S/C:P/I:N/A:N,8.0,2.9,nvd@nist.gov,Fortinet,https://www.cvedetails.com/cve/CVE-2018-13374
CVE-2018-11776,9.3,HIGH,AV:N/AC:M/Au:N/C:C/I:C/A:C,8.6,10.0,nvd@nist.gov,Apache,https://www.cvedetails.com/cve/CVE-2018-11776
